,time,BTC-PERP,ETH-PERP
5296,2019-10-13T09:00:00+00:00,2.20E-05,1.30E-05
5297,2019-10-13T10:00:00+00:00,1.00E-05,-1.00E-06
5298,2019-10-13T11:00:00+00:00,1.20E-05,-6.00E-06
5299,2019-10-13T12:00:00+00:00,1.50E-05,1.30E-05
5300,2019-10-13T13:00:00+00:00,9.00E-06,7.00E-06
5301,2019-10-13T14:00:00+00:00,1.40E-05,-1.30E-05
5302,2019-10-13T15:00:00+00:00,2.00E-05,-2.80E-05
5303,2019-10-13T16:00:00+00:00,1.20E-05,-1.60E-05
5304,2019-10-13T17:00:00+00:00,1.30E-05,1.00E-05
5305,2019-10-13T18:00:00+00:00,1.10E-05,1.00E-06
5306,2019-10-13T19:00:00+00:00,1.30E-05,-5.00E-06
5307,2019-10-13T20:00:00+00:00,1.30E-05,-1.50E-05
5308,2019-10-13T21:00:00+00:00,1.90E-05,1.20E-05
5309,2019-10-13T22:00:00+00:00,2.60E-05,4.30E-05
5310,2019-10-13T23:00:00+00:00,3.80E-05,3.40E-05
5311,2019-10-14T00:00:00+00:00,1.50E-05,1.30E-05
5312,2019-10-14T01:00:00+00:00,1.50E-05,2.00E-06
5313,2019-10-14T02:00:00+00:00,1.30E-05,2.40E-05
5314,2019-10-14T03:00:00+00:00,1.90E-05,3.90E-05
5315,2019-10-14T04:00:00+00:00,1.70E-05,4.40E-05
5316,2019-10-14T05:00:00+00:00,2.70E-05,1.20E-05
5317,2019-10-14T06:00:00+00:00,3.50E-05,2.50E-05
5318,2019-10-14T07:00:00+00:00,2.00E-05,3.30E-05
5319,2019-10-14T08:00:00+00:00,1.80E-05,2.00E-05
5320,2019-10-14T09:00:00+00:00,2.40E-05,2.00E-05
5321,2019-10-14T10:00:00+00:00,3.30E-05,2.80E-05
5322,2019-10-14T11:00:00+00:00,3.00E-05,2.30E-05
5323,2019-10-14T12:00:00+00:00,2.20E-05,1.60E-05
5324,2019-10-14T13:00:00+00:00,3.00E-05,1.30E-05
5325,2019-10-14T14:00:00+00:00,2.20E-05,2.50E-05
5326,2019-10-14T15:00:00+00:00,2.60E-05,1.60E-05
5327,2019-10-14T16:00:00+00:00,2.00E-05,1.80E-05
5328,2019-10-14T17:00:00+00:00,2.40E-05,3.90E-05
5329,2019-10-14T18:00:00+00:00,2.30E-05,3.20E-05
5330,2019-10-14T19:00:00+00:00,2.90E-05,3.90E-05
5331,2019-10-14T20:00:00+00:00,2.70E-05,2.40E-05
5332,2019-10-14T21:00:00+00:00,2.00E-05,3.60E-05
5333,2019-10-14T22:00:00+00:00,4.10E-05,3.10E-05
5334,2019-10-14T23:00:00+00:00,5.10E-05,2.90E-05
5335,2019-10-15T00:00:00+00:00,6.30E-05,3.40E-05
5336,2019-10-15T01:00:00+00:00,6.80E-05,3.00E-05
5337,2019-10-15T02:00:00+00:00,6.30E-05,1.00E-05
5338,2019-10-15T03:00:00+00:00,6.20E-05,2.80E-05
5339,2019-10-15T04:00:00+00:00,6.00E-05,8.00E-06
5340,2019-10-15T05:00:00+00:00,6.90E-05,6.20E-05
5341,2019-10-15T06:00:00+00:00,4.40E-05,7.40E-05
5342,2019-10-15T07:00:00+00:00,2.80E-05,5.70E-05
5343,2019-10-15T08:00:00+00:00,3.60E-05,5.20E-05
5344,2019-10-15T09:00:00+00:00,4.60E-05,5.10E-05
5345,2019-10-15T10:00:00+00:00,3.70E-05,5.50E-05
5346,2019-10-15T11:00:00+00:00,3.70E-05,6.50E-05
5347,2019-10-15T12:00:00+00:00,2.30E-05,6.00E-05
5348,2019-10-15T13:00:00+00:00,3.30E-05,6.10E-05
5349,2019-10-15T14:00:00+00:00,3.80E-05,5.50E-05
5350,2019-10-15T15:00:00+00:00,4.10E-05,5.20E-05
5351,2019-10-15T16:00:00+00:00,3.90E-05,6.50E-05
5352,2019-10-15T17:00:00+00:00,1.30E-05,5.80E-05
5353,2019-10-15T18:00:00+00:00,1.10E-05,7.20E-05
5354,2019-10-15T19:00:00+00:00,1.00E-06,6.00E-05
5355,2019-10-15T20:00:00+00:00,1.10E-05,5.30E-05
5356,2019-10-15T21:00:00+00:00,7.00E-06,5.90E-05
5357,2019-10-15T22:00:00+00:00,1.10E-05,4.90E-05
5358,2019-10-15T23:00:00+00:00,8.00E-06,6.60E-05
5359,2019-10-16T00:00:00+00:00,1.40E-05,7.20E-05
5360,2019-10-16T01:00:00+00:00,1.70E-05,4.60E-05
5361,2019-10-16T02:00:00+00:00,2.40E-05,3.50E-05
5362,2019-10-16T03:00:00+00:00,1.10E-05,3.20E-05
5363,2019-10-16T04:00:00+00:00,1.70E-05,3.60E-05
5364,2019-10-16T05:00:00+00:00,2.20E-05,3.50E-05
5365,2019-10-16T06:00:00+00:00,1.70E-05,2.70E-05
5366,2019-10-16T07:00:00+00:00,2.40E-05,2.00E-05
5367,2019-10-16T08:00:00+00:00,1.50E-05,1.90E-05
5368,2019-10-16T09:00:00+00:00,1.30E-05,2.80E-05
5369,2019-10-16T10:00:00+00:00,1.90E-05,2.00E-05
5370,2019-10-16T11:00:00+00:00,2.60E-05,1.40E-05
5371,2019-10-16T12:00:00+00:00,1.80E-05,7.00E-06
5372,2019-10-16T13:00:00+00:00,1.50E-05,2.40E-05
5373,2019-10-16T14:00:00+00:00,1.50E-05,3.40E-05
5374,2019-10-16T15:00:00+00:00,1.30E-05,2.60E-05
5375,2019-10-16T16:00:00+00:00,1.00E-06,3.20E-05
5376,2019-10-16T17:00:00+00:00,0,5.00E-06
5377,2019-10-16T18:00:00+00:00,-1.30E-05,6.00E-06
5378,2019-10-16T19:00:00+00:00,-9.00E-06,9.00E-06
5379,2019-10-16T20:00:00+00:00,1.00E-06,1.10E-05
5380,2019-10-16T21:00:00+00:00,1.00E-05,3.00E-05
5381,2019-10-16T22:00:00+00:00,-1.90E-05,2.80E-05
5382,2019-10-16T23:00:00+00:00,-5.00E-06,5.60E-05
5383,2019-10-17T00:00:00+00:00,1.00E-06,-1.40E-05
5384,2019-10-17T01:00:00+00:00,-5.00E-06,-2.20E-05
5385,2019-10-17T02:00:00+00:00,0,-2.00E-05
5386,2019-10-17T03:00:00+00:00,4.00E-06,-2.00E-05
5387,2019-10-17T04:00:00+00:00,5.00E-06,-2.40E-05
5388,2019-10-17T05:00:00+00:00,-4.00E-06,-4.00E-05
5389,2019-10-17T06:00:00+00:00,4.00E-06,-2.60E-05
5390,2019-10-17T07:00:00+00:00,-2.00E-06,-1.70E-05
5391,2019-10-17T08:00:00+00:00,3.00E-06,-1.50E-05
5392,2019-10-17T09:00:00+00:00,1.50E-05,1.00E-06
5393,2019-10-17T10:00:00+00:00,-1.10E-05,-1.30E-05
5394,2019-10-17T11:00:00+00:00,-9.00E-06,-2.70E-05
5395,2019-10-17T12:00:00+00:00,-2.20E-05,-4.80E-05
5396,2019-10-17T13:00:00+00:00,-1.70E-05,-3.90E-05
5397,2019-10-17T14:00:00+00:00,-1.80E-05,-3.20E-05
5398,2019-10-17T15:00:00+00:00,-1.90E-05,-2.80E-05
5399,2019-10-17T16:00:00+00:00,-3.00E-06,-2.90E-05
5400,2019-10-17T17:00:00+00:00,-5.00E-06,-2.90E-05
5401,2019-10-17T18:00:00+00:00,7.00E-06,-5.40E-05
5402,2019-10-17T19:00:00+00:00,1.40E-05,-6.00E-05
5403,2019-10-17T20:00:00+00:00,1.00E-06,-6.70E-05
5404,2019-10-17T21:00:00+00:00,-1.20E-05,-6.60E-05
5405,2019-10-17T22:00:00+00:00,0,-6.10E-05
5406,2019-10-17T23:00:00+00:00,-1.70E-05,-5.40E-05
5407,2019-10-18T00:00:00+00:00,1.00E-06,-3.40E-05
5408,2019-10-18T01:00:00+00:00,1.70E-05,-4.10E-05
5409,2019-10-18T02:00:00+00:00,1.60E-05,-3.10E-05
5410,2019-10-18T03:00:00+00:00,-1.00E-05,-3.40E-05
5411,2019-10-18T04:00:00+00:00,-1.70E-05,-3.30E-05
5412,2019-10-18T05:00:00+00:00,-3.00E-06,-4.10E-05
5413,2019-10-18T06:00:00+00:00,-1.30E-05,-3.20E-05
5414,2019-10-18T07:00:00+00:00,-2.40E-05,5.00E-06
5415,2019-10-18T08:00:00+00:00,-1.30E-05,2.20E-05
5416,2019-10-18T09:00:00+00:00,-2.00E-05,-8.00E-06
5417,2019-10-18T10:00:00+00:00,-1.50E-05,3.00E-06
5418,2019-10-18T11:00:00+00:00,-2.00E-05,-8.00E-06
5419,2019-10-18T12:00:00+00:00,-7.00E-06,-2.00E-06
5420,2019-10-18T13:00:00+00:00,-2.20E-05,2.00E-06
5421,2019-10-18T14:00:00+00:00,-1.70E-05,-1.00E-05
5422,2019-10-18T15:00:00+00:00,-8.00E-06,-1.80E-05
5423,2019-10-18T16:00:00+00:00,1.10E-05,-1.00E-05
5424,2019-10-18T17:00:00+00:00,8.00E-06,-1.20E-05
5425,2019-10-18T18:00:00+00:00,1.70E-05,-2.00E-05
5426,2019-10-18T19:00:00+00:00,2.50E-05,-1.70E-05
5427,2019-10-18T20:00:00+00:00,4.30E-05,-1.30E-05
5428,2019-10-18T21:00:00+00:00,1.70E-05,-2.20E-05
5429,2019-10-18T22:00:00+00:00,1.40E-05,-2.50E-05
5430,2019-10-18T23:00:00+00:00,1.40E-05,-1.80E-05
5431,2019-10-19T00:00:00+00:00,-9.00E-06,-2.70E-05
5432,2019-10-19T01:00:00+00:00,1.40E-05,-4.00E-06
5433,2019-10-19T02:00:00+00:00,1.70E-05,1.60E-05
5434,2019-10-19T03:00:00+00:00,2.00E-06,1.30E-05
5435,2019-10-19T04:00:00+00:00,9.00E-06,3.00E-05
5436,2019-10-19T05:00:00+00:00,-1.00E-05,5.00E-06
5437,2019-10-19T06:00:00+00:00,4.00E-06,1.40E-05
5438,2019-10-19T07:00:00+00:00,6.00E-06,2.00E-05
5439,2019-10-19T08:00:00+00:00,3.00E-06,2.40E-05
5440,2019-10-19T09:00:00+00:00,0,2.30E-05
5441,2019-10-19T10:00:00+00:00,4.00E-06,6.00E-06
5442,2019-10-19T11:00:00+00:00,-4.00E-06,-1.00E-05
5443,2019-10-19T12:00:00+00:00,1.40E-05,-6.00E-06
5444,2019-10-19T13:00:00+00:00,1.40E-05,1.00E-05
5445,2019-10-19T14:00:00+00:00,7.00E-06,1.20E-05
5446,2019-10-19T15:00:00+00:00,2.00E-06,-5.00E-06
5447,2019-10-19T16:00:00+00:00,8.00E-06,-1.50E-05
5448,2019-10-19T17:00:00+00:00,-2.00E-06,-2.20E-05
5449,2019-10-19T18:00:00+00:00,-4.00E-06,-1.40E-05
5450,2019-10-19T19:00:00+00:00,-7.00E-06,-2.60E-05
5451,2019-10-19T20:00:00+00:00,-1.80E-05,-1.40E-05
5452,2019-10-19T21:00:00+00:00,-9.00E-06,-4.00E-06
5453,2019-10-19T22:00:00+00:00,6.00E-06,2.70E-05
5454,2019-10-19T23:00:00+00:00,4.00E-06,1.50E-05
5455,2019-10-20T00:00:00+00:00,3.00E-06,2.10E-05
5456,2019-10-20T01:00:00+00:00,-8.00E-06,7.00E-06
5457,2019-10-20T02:00:00+00:00,-1.00E-05,-8.00E-06
5458,2019-10-20T03:00:00+00:00,-4.00E-06,1.20E-05
5459,2019-10-20T04:00:00+00:00,-4.00E-06,1.20E-05
5460,2019-10-20T05:00:00+00:00,-1.00E-06,1.50E-05
5461,2019-10-20T06:00:00+00:00,-4.00E-06,1.30E-05
5462,2019-10-20T07:00:00+00:00,1.50E-05,2.00E-05
5463,2019-10-20T08:00:00+00:00,6.00E-06,-8.00E-06
5464,2019-10-20T09:00:00+00:00,1.40E-05,-2.40E-05
5465,2019-10-20T10:00:00+00:00,2.10E-05,-2.10E-05
5466,2019-10-20T11:00:00+00:00,1.60E-05,-3.10E-05
5467,2019-10-20T12:00:00+00:00,1.20E-05,-3.60E-05
5468,2019-10-20T13:00:00+00:00,1.60E-05,-1.90E-05
5469,2019-10-20T14:00:00+00:00,1.50E-05,-6.00E-06
5470,2019-10-20T15:00:00+00:00,2.10E-05,1.50E-05
5471,2019-10-20T16:00:00+00:00,8.00E-06,0
5472,2019-10-20T17:00:00+00:00,2.10E-05,9.00E-06
5473,2019-10-20T18:00:00+00:00,1.80E-05,1.00E-06
5474,2019-10-20T19:00:00+00:00,1.20E-05,3.00E-06
5475,2019-10-20T20:00:00+00:00,1.90E-05,7.00E-06
5476,2019-10-20T21:00:00+00:00,1.40E-05,-1.60E-05
5477,2019-10-20T22:00:00+00:00,2.20E-05,-2.10E-05
5478,2019-10-20T23:00:00+00:00,1.90E-05,-2.50E-05
5479,2019-10-21T00:00:00+00:00,2.80E-05,-1.60E-05
5480,2019-10-21T01:00:00+00:00,1.70E-05,-1.80E-05
5481,2019-10-21T02:00:00+00:00,2.50E-05,-1.60E-05
5482,2019-10-21T03:00:00+00:00,2.00E-05,-3.00E-06
5483,2019-10-21T04:00:00+00:00,4.00E-06,1.00E-06
5484,2019-10-21T05:00:00+00:00,1.50E-05,-5.00E-06
5485,2019-10-21T06:00:00+00:00,2.00E-05,-7.00E-06
5486,2019-10-21T07:00:00+00:00,2.70E-05,7.00E-06
5487,2019-10-21T08:00:00+00:00,2.10E-05,-1.00E-05
5488,2019-10-21T09:00:00+00:00,2.90E-05,-2.70E-05
5489,2019-10-21T10:00:00+00:00,2.60E-05,-3.10E-05
5490,2019-10-21T11:00:00+00:00,3.30E-05,-6.00E-06
5491,2019-10-21T12:00:00+00:00,1.50E-05,-1.10E-05
5492,2019-10-21T13:00:00+00:00,1.90E-05,-2.30E-05
5493,2019-10-21T14:00:00+00:00,-9.00E-06,-2.50E-05
5494,2019-10-21T15:00:00+00:00,-5.00E-06,-3.20E-05
5495,2019-10-21T16:00:00+00:00,4.00E-06,-2.30E-05
5496,2019-10-21T17:00:00+00:00,1.90E-05,-1.00E-05
5497,2019-10-21T18:00:00+00:00,1.90E-05,1.00E-05
5498,2019-10-21T19:00:00+00:00,9.00E-06,-1.00E-06
5499,2019-10-21T20:00:00+00:00,2.40E-05,-2.40E-05
5500,2019-10-21T21:00:00+00:00,2.20E-05,-1.80E-05
5501,2019-10-21T22:00:00+00:00,1.30E-05,-5.00E-06
5502,2019-10-21T23:00:00+00:00,1.00E-06,-3.50E-05
5503,2019-10-22T00:00:00+00:00,7.00E-06,-3.30E-05
5504,2019-10-22T01:00:00+00:00,0,-3.90E-05
5505,2019-10-22T02:00:00+00:00,3.00E-06,-3.10E-05
5506,2019-10-22T03:00:00+00:00,1.00E-06,-2.50E-05
5507,2019-10-22T04:00:00+00:00,2.00E-05,-1.70E-05
5508,2019-10-22T05:00:00+00:00,1.50E-05,-1.50E-05
5509,2019-10-22T06:00:00+00:00,1.00E-05,-1.60E-05
5510,2019-10-22T07:00:00+00:00,8.00E-06,-1.40E-05
5511,2019-10-22T08:00:00+00:00,2.60E-05,-1.20E-05
5512,2019-10-22T09:00:00+00:00,2.90E-05,-2.00E-05
5513,2019-10-22T10:00:00+00:00,3.10E-05,-2.30E-05
5514,2019-10-22T11:00:00+00:00,2.40E-05,-2.80E-05
5515,2019-10-22T12:00:00+00:00,2.80E-05,-2.00E-05
5516,2019-10-22T13:00:00+00:00,2.40E-05,-2.30E-05
5517,2019-10-22T14:00:00+00:00,3.00E-06,-1.80E-05
5518,2019-10-22T15:00:00+00:00,-4.00E-06,-1.80E-05
5519,2019-10-22T16:00:00+00:00,1.90E-05,-3.00E-06
5520,2019-10-22T17:00:00+00:00,2.10E-05,3.00E-06
5521,2019-10-22T18:00:00+00:00,1.80E-05,2.00E-06
5522,2019-10-22T19:00:00+00:00,1.90E-05,1.00E-06
5523,2019-10-22T20:00:00+00:00,2.20E-05,-6.00E-06
5524,2019-10-22T21:00:00+00:00,2.20E-05,1.50E-05
5525,2019-10-22T22:00:00+00:00,2.70E-05,3.00E-05
5526,2019-10-22T23:00:00+00:00,3.20E-05,1.90E-05
5527,2019-10-23T00:00:00+00:00,5.00E-06,2.10E-05
5528,2019-10-23T01:00:00+00:00,-2.00E-06,1.90E-05
5529,2019-10-23T02:00:00+00:00,-1.00E-06,1.90E-05
5530,2019-10-23T03:00:00+00:00,0,6.00E-06
5531,2019-10-23T04:00:00+00:00,-1.10E-05,-1.00E-05
5532,2019-10-23T05:00:00+00:00,-1.50E-05,-5.00E-06
5533,2019-10-23T06:00:00+00:00,-1.80E-05,-1.10E-05
5534,2019-10-23T07:00:00+00:00,-9.00E-06,-1.90E-05
5535,2019-10-23T08:00:00+00:00,-4.00E-06,-5.00E-06
5536,2019-10-23T09:00:00+00:00,1.20E-05,-2.00E-06
5537,2019-10-23T10:00:00+00:00,4.00E-06,3.00E-06
5538,2019-10-23T11:00:00+00:00,6.00E-06,-8.00E-06
5539,2019-10-23T12:00:00+00:00,5.00E-06,-2.70E-05
5540,2019-10-23T13:00:00+00:00,-2.00E-05,-2.00E-05
5541,2019-10-23T14:00:00+00:00,-2.30E-05,-2.90E-05
5542,2019-10-23T15:00:00+00:00,-1.50E-05,-2.70E-05
5543,2019-10-23T16:00:00+00:00,-5.00E-06,-5.50E-05
5544,2019-10-23T17:00:00+00:00,-3.30E-05,-3.60E-05
5545,2019-10-23T18:00:00+00:00,-2.40E-05,-3.90E-05
5546,2019-10-23T19:00:00+00:00,-3.00E-05,-3.40E-05
5547,2019-10-23T20:00:00+00:00,-3.40E-05,-3.30E-05
5548,2019-10-23T21:00:00+00:00,-1.90E-05,-3.50E-05
5549,2019-10-23T22:00:00+00:00,-2.30E-05,-3.70E-05
5550,2019-10-23T23:00:00+00:00,-3.00E-06,-2.30E-05
5551,2019-10-24T00:00:00+00:00,2.00E-06,-1.30E-05
5552,2019-10-24T01:00:00+00:00,-1.10E-05,-4.40E-05
5553,2019-10-24T02:00:00+00:00,-1.00E-05,-3.40E-05
5554,2019-10-24T03:00:00+00:00,-8.00E-06,-2.90E-05
5555,2019-10-24T04:00:00+00:00,-1.30E-05,-1.30E-05
5556,2019-10-24T05:00:00+00:00,-1.10E-05,1.20E-05
5557,2019-10-24T06:00:00+00:00,-1.70E-05,-1.60E-05
5558,2019-10-24T07:00:00+00:00,-2.90E-05,-5.10E-05
5559,2019-10-24T08:00:00+00:00,-1.40E-05,-6.10E-05
5560,2019-10-24T09:00:00+00:00,-2.10E-05,-5.50E-05
5561,2019-10-24T10:00:00+00:00,-1.70E-05,-4.20E-05
5562,2019-10-24T11:00:00+00:00,-1.50E-05,-4.40E-05
5563,2019-10-24T12:00:00+00:00,-1.00E-06,-4.50E-05
5564,2019-10-24T13:00:00+00:00,-1.70E-05,-4.20E-05
5565,2019-10-24T14:00:00+00:00,-5.00E-05,-4.80E-05
5566,2019-10-24T15:00:00+00:00,-4.50E-05,-6.40E-05
5567,2019-10-24T16:00:00+00:00,-5.20E-05,-7.70E-05
5568,2019-10-24T17:00:00+00:00,-5.40E-05,-6.10E-05
5569,2019-10-24T18:00:00+00:00,-5.80E-05,-4.20E-05
5570,2019-10-24T19:00:00+00:00,-5.20E-05,-3.40E-05
5571,2019-10-24T20:00:00+00:00,-3.30E-05,-3.40E-05
5572,2019-10-24T21:00:00+00:00,-3.70E-05,-4.70E-05
5573,2019-10-24T22:00:00+00:00,-3.50E-05,-5.90E-05
5574,2019-10-24T23:00:00+00:00,-4.10E-05,-3.80E-05
5575,2019-10-25T00:00:00+00:00,-4.40E-05,-3.60E-05
5576,2019-10-25T01:00:00+00:00,-4.30E-05,-1.30E-05
5577,2019-10-25T02:00:00+00:00,-3.90E-05,-1.70E-05
5578,2019-10-25T03:00:00+00:00,-3.40E-05,-1.20E-05
5579,2019-10-25T04:00:00+00:00,-3.40E-05,-1.80E-05
5580,2019-10-25T05:00:00+00:00,-4.20E-05,-2.70E-05
5581,2019-10-25T06:00:00+00:00,-3.30E-05,-2.60E-05
5582,2019-10-25T07:00:00+00:00,-3.40E-05,-2.20E-05
5583,2019-10-25T08:00:00+00:00,-8.00E-06,1.00E-05
5584,2019-10-25T09:00:00+00:00,-1.90E-05,-4.00E-05
5585,2019-10-25T10:00:00+00:00,-1.90E-05,-4.80E-05
5586,2019-10-25T11:00:00+00:00,-6.00E-06,-3.00E-05
5587,2019-10-25T12:00:00+00:00,-1.70E-05,-4.30E-05
5588,2019-10-25T13:00:00+00:00,-1.40E-05,-2.90E-05
5589,2019-10-25T14:00:00+00:00,-9.00E-06,-2.90E-05
5590,2019-10-25T15:00:00+00:00,-6.00E-06,-5.10E-05
5591,2019-10-25T16:00:00+00:00,4.00E-06,-2.80E-05
5592,2019-10-25T17:00:00+00:00,2.00E-05,-1.70E-05
5593,2019-10-25T18:00:00+00:00,-4.00E-06,1.10E-05
5594,2019-10-25T19:00:00+00:00,2.00E-06,5.00E-06
5595,2019-10-25T20:00:00+00:00,9.00E-06,-7.00E-06
5596,2019-10-25T21:00:00+00:00,0,-3.00E-06
5597,2019-10-25T22:00:00+00:00,9.00E-06,-1.30E-05
5598,2019-10-25T23:00:00+00:00,1.20E-05,-8.00E-06
5599,2019-10-26T00:00:00+00:00,0,2.00E-06
5600,2019-10-26T03:00:00+00:00,-0.001415,-0.000974
5601,2019-10-26T04:00:00+00:00,9.10E-05,6.10E-05
5602,2019-10-26T05:00:00+00:00,3.40E-05,5.40E-05
5603,2019-10-26T06:00:00+00:00,8.00E-06,3.50E-05
5604,2019-10-26T07:00:00+00:00,2.60E-05,1.30E-05
5605,2019-10-26T08:00:00+00:00,2.80E-05,2.20E-05
5606,2019-10-26T09:00:00+00:00,2.80E-05,4.30E-05
5607,2019-10-26T10:00:00+00:00,3.10E-05,5.90E-05
5608,2019-10-26T11:00:00+00:00,5.00E-06,5.90E-05
5609,2019-10-26T12:00:00+00:00,1.20E-05,5.80E-05
5610,2019-10-26T13:00:00+00:00,1.00E-05,4.10E-05
5611,2019-10-26T14:00:00+00:00,-6.00E-06,1.20E-05
5612,2019-10-26T15:00:00+00:00,9.00E-06,3.70E-05
5613,2019-10-26T16:00:00+00:00,3.00E-06,4.00E-05
5614,2019-10-26T17:00:00+00:00,1.20E-05,2.60E-05
5615,2019-10-26T18:00:00+00:00,1.00E-06,1.60E-05
5616,2019-10-26T19:00:00+00:00,-1.00E-06,1.60E-05
5617,2019-10-26T20:00:00+00:00,4.00E-06,3.50E-05
5618,2019-10-26T21:00:00+00:00,2.40E-05,4.40E-05
5619,2019-10-26T22:00:00+00:00,3.10E-05,2.70E-05
5620,2019-10-26T23:00:00+00:00,3.50E-05,2.30E-05
5621,2019-10-27T00:00:00+00:00,3.70E-05,4.80E-05
5622,2019-10-27T01:00:00+00:00,5.10E-05,4.50E-05
5623,2019-10-27T02:00:00+00:00,5.60E-05,2.90E-05
5624,2019-10-27T03:00:00+00:00,6.20E-05,5.00E-05
5625,2019-10-27T04:00:00+00:00,5.10E-05,3.00E-05
5626,2019-10-27T05:00:00+00:00,5.50E-05,3.20E-05
5627,2019-10-27T06:00:00+00:00,5.90E-05,3.70E-05
5628,2019-10-27T07:00:00+00:00,4.90E-05,4.40E-05
5629,2019-10-27T08:00:00+00:00,5.20E-05,3.80E-05
5630,2019-10-27T09:00:00+00:00,6.40E-05,4.60E-05
5631,2019-10-27T10:00:00+00:00,5.20E-05,2.00E-05
5632,2019-10-27T11:00:00+00:00,5.40E-05,3.40E-05
5633,2019-10-27T12:00:00+00:00,4.80E-05,3.50E-05
5634,2019-10-27T13:00:00+00:00,4.10E-05,5.80E-05
5635,2019-10-27T14:00:00+00:00,4.90E-05,4.90E-05
5636,2019-10-27T15:00:00+00:00,5.80E-05,5.20E-05
5637,2019-10-27T16:00:00+00:00,5.60E-05,3.30E-05
5638,2019-10-27T17:00:00+00:00,5.60E-05,2.60E-05
5639,2019-10-27T18:00:00+00:00,3.30E-05,1.60E-05
5640,2019-10-27T19:00:00+00:00,5.10E-05,2.00E-05
5641,2019-10-27T20:00:00+00:00,6.60E-05,4.10E-05
5642,2019-10-27T21:00:00+00:00,5.10E-05,3.50E-05
5643,2019-10-27T22:00:00+00:00,5.90E-05,3.60E-05
5644,2019-10-27T23:00:00+00:00,5.40E-05,5.00E-05
5645,2019-10-28T00:00:00+00:00,3.10E-05,5.40E-05
5646,2019-10-28T01:00:00+00:00,6.10E-05,6.10E-05
5647,2019-10-28T02:00:00+00:00,6.70E-05,3.70E-05
5648,2019-10-28T03:00:00+00:00,5.90E-05,4.80E-05
5649,2019-10-28T04:00:00+00:00,6.50E-05,2.40E-05
5650,2019-10-28T05:00:00+00:00,6.20E-05,2.40E-05
5651,2019-10-28T06:00:00+00:00,5.30E-05,2.10E-05
5652,2019-10-28T07:00:00+00:00,3.10E-05,1.90E-05
5653,2019-10-28T08:00:00+00:00,5.20E-05,5.60E-05
5654,2019-10-28T09:00:00+00:00,4.60E-05,3.70E-05
5655,2019-10-28T10:00:00+00:00,4.80E-05,6.30E-05
5656,2019-10-28T11:00:00+00:00,5.10E-05,5.50E-05
5657,2019-10-28T12:00:00+00:00,5.00E-05,4.00E-05
5658,2019-10-28T13:00:00+00:00,5.00E-05,8.00E-06
5659,2019-10-28T14:00:00+00:00,6.10E-05,1.50E-05
5660,2019-10-28T15:00:00+00:00,4.90E-05,2.40E-05
5661,2019-10-28T16:00:00+00:00,5.70E-05,3.50E-05
5662,2019-10-28T17:00:00+00:00,4.90E-05,2.00E-05
5663,2019-10-28T18:00:00+00:00,4.80E-05,4.20E-05
5664,2019-10-28T19:00:00+00:00,5.20E-05,6.10E-05
5665,2019-10-28T20:00:00+00:00,5.00E-05,5.40E-05
5666,2019-10-28T21:00:00+00:00,4.60E-05,5.00E-05
5667,2019-10-28T22:00:00+00:00,4.90E-05,3.90E-05
5668,2019-10-28T23:00:00+00:00,4.00E-05,2.30E-05
5669,2019-10-29T00:00:00+00:00,4.50E-05,2.60E-05
5670,2019-10-29T01:00:00+00:00,3.20E-05,3.00E-05
5671,2019-10-29T02:00:00+00:00,3.80E-05,4.90E-05
5672,2019-10-29T03:00:00+00:00,5.20E-05,1.60E-05
5673,2019-10-29T04:00:00+00:00,6.50E-05,1.80E-05
5674,2019-10-29T05:00:00+00:00,8.20E-05,4.40E-05
5675,2019-10-29T06:00:00+00:00,8.00E-05,4.00E-05
5676,2019-10-29T07:00:00+00:00,7.40E-05,5.40E-05
5677,2019-10-29T08:00:00+00:00,8.00E-05,5.70E-05
5678,2019-10-29T09:00:00+00:00,7.60E-05,5.20E-05
5679,2019-10-29T10:00:00+00:00,7.40E-05,6.40E-05
5680,2019-10-29T11:00:00+00:00,8.30E-05,8.60E-05
5681,2019-10-29T12:00:00+00:00,7.40E-05,9.10E-05
5682,2019-10-29T13:00:00+00:00,6.80E-05,6.60E-05
5683,2019-10-29T14:00:00+00:00,5.40E-05,7.90E-05
5684,2019-10-29T15:00:00+00:00,5.10E-05,0.000103
5685,2019-10-29T16:00:00+00:00,4.30E-05,7.50E-05
5686,2019-10-29T17:00:00+00:00,4.40E-05,7.30E-05
5687,2019-10-29T18:00:00+00:00,5.20E-05,9.20E-05
5688,2019-10-29T19:00:00+00:00,6.90E-05,8.60E-05
5689,2019-10-29T20:00:00+00:00,6.10E-05,6.80E-05
5690,2019-10-29T21:00:00+00:00,6.00E-05,5.50E-05
5691,2019-10-29T22:00:00+00:00,5.90E-05,4.90E-05
5692,2019-10-29T23:00:00+00:00,6.10E-05,4.80E-05
5693,2019-10-30T00:00:00+00:00,6.90E-05,3.20E-05
5694,2019-10-30T01:00:00+00:00,4.60E-05,2.00E-05
5695,2019-10-30T02:00:00+00:00,3.60E-05,5.90E-05
5696,2019-10-30T03:00:00+00:00,2.90E-05,5.00E-05
5697,2019-10-30T04:00:00+00:00,2.40E-05,2.90E-05
5698,2019-10-30T05:00:00+00:00,2.30E-05,2.20E-05
5699,2019-10-30T06:00:00+00:00,2.70E-05,3.50E-05
