,Open_time,Open,High,Low,Close,Volume,Close_time,Quote asset volumn,Number of trades,Taker buy base asset volume,Taker buy quote asset volume
5,2021-04-08 20:00:00,2080.39000000,2097.73000000,2068.33000000,2072.80000000,55045.29587000,1617940799999,114681387.84385990,81609,26344.35268000,54896718.19830850
0,2021-04-09 00:00:00,2072.80000000,2081.76000000,2057.86000000,2077.89000000,56278.62776000,1617955199999,116729061.70612480,95696,28241.20665000,58586460.71149900
1,2021-04-09 04:00:00,2077.75000000,2100.00000000,2061.21000000,2083.81000000,95379.69470000,1617969599999,198750152.39482560,124980,46165.94487000,96243646.06112050
2,2021-04-09 08:00:00,2083.81000000,2088.92000000,2053.46000000,2062.24000000,91458.69062000,1617983999999,189535441.62456960,122872,43589.52438000,90333530.13107580
3,2021-04-09 12:00:00,2062.25000000,2084.00000000,2047.57000000,2077.28000000,79758.86437000,1617998399999,165031017.79916690,140166,37082.79699000,76760423.16663990
4,2021-04-09 16:00:00,2077.33000000,2082.40000000,2056.16000000,2066.87000000,48466.26458000,1618012799999,100407054.65435980,79849,23951.95894000,49624361.60617000
5,2021-04-09 20:00:00,2067.19000000,2168.91000000,2058.00000000,2144.40000000,143793.36314000,1618027199999,303131320.01904470,201885,79537.42210000,167831521.04129750
0,2021-04-10 00:00:00,2144.40000000,2200.00000000,2140.27000000,2162.93000000,188811.27314000,1618041599999,409985658.34395740,265216,95412.37942000,207270571.90005420
1,2021-04-10 04:00:00,2162.94000000,2176.83000000,2150.00000000,2160.62000000,76903.44482000,1618055999999,166479565.40985450,165097,38174.23738000,82647541.76824380
2,2021-04-10 08:00:00,2160.63000000,2167.00000000,2130.84000000,2156.07000000,93081.85679000,1618070399999,200309494.65899800,229284,45106.63723000,97070596.35418400
3,2021-04-10 12:00:00,2156.36000000,2167.57000000,2121.61000000,2128.42000000,79137.88145000,1618084799999,169613443.92957010,153245,38054.92480000,81571053.31267270
4,2021-04-10 16:00:00,2128.42000000,2140.75000000,2083.53000000,2133.49000000,73730.38960000,1618099199999,155845399.49688860,160434,34342.94298000,72603470.10882510
5,2021-04-10 20:00:00,2133.49000000,2157.13000000,2123.34000000,2144.67000000,63142.67579000,1618113599999,135310190.04630830,165847,32598.14809000,69853282.01059070
0,2021-04-11 00:00:00,2144.68000000,2147.00000000,2113.40000000,2130.89000000,66223.60891000,1618127999999,140909161.86273350,100491,34305.25667000,72988069.64952030
1,2021-04-11 04:00:00,2131.00000000,2160.52000000,2125.94000000,2147.14000000,71033.19974000,1618142399999,152194628.03677340,175907,36688.49896000,78605753.73121250
2,2021-04-11 08:00:00,2147.35000000,2155.52000000,2123.38000000,2148.40000000,74738.95007000,1618156799999,160013234.02971370,175830,37046.60684000,79324565.37636900
3,2021-04-11 12:00:00,2148.60000000,2165.02000000,2130.78000000,2143.02000000,68218.16211000,1618171199999,146520330.48477860,117872,32948.62582000,70776822.17884540
4,2021-04-11 16:00:00,2143.02000000,2152.00000000,2125.24000000,2151.36000000,48908.91111000,1618185599999,104705596.48028400,94824,24263.78503000,51947910.44440680
5,2021-04-11 20:00:00,2151.42000000,2162.50000000,2130.00000000,2148.88000000,67522.85855000,1618199999999,144755590.67514840,121231,32776.60774000,70262496.53894750
0,2021-04-12 00:00:00,2148.82000000,2203.46000000,2142.72000000,2181.10000000,131680.73775000,1618214399999,285778858.91811960,222751,67540.09505000,146563561.15858720
1,2021-04-12 04:00:00,2181.10000000,2191.16000000,2119.35000000,2149.70000000,136064.19893000,1618228799999,293426049.84752350,175003,67215.42848000,144979506.12332920
2,2021-04-12 08:00:00,2149.69000000,2161.38000000,2115.85000000,2121.74000000,98436.57236000,1618243199999,210863256.26337050,131664,45450.48389000,97383362.57047950
3,2021-04-12 12:00:00,2121.74000000,2145.34000000,2102.00000000,2142.31000000,89246.47732000,1618257599999,189716803.06844650,172078,45410.40537000,96550615.51322290
4,2021-04-12 16:00:00,2142.35000000,2152.00000000,2136.65000000,2137.69000000,56142.51203000,1618271999999,120442397.99742250,91840,28321.98692000,60759634.00004450
5,2021-04-12 20:00:00,2137.86000000,2175.51000000,2135.53000000,2163.35000000,79755.29523000,1618286399999,172467415.83054880,116247,39490.31894000,85394093.71800130
0,2021-04-13 00:00:00,2163.37000000,2191.85000000,2150.01000000,2163.84000000,104817.48327000,1618300799999,227214354.18583480,127628,53835.34546000,116716905.31558130
1,2021-04-13 04:00:00,2163.90000000,2230.00000000,2163.90000000,2229.17000000,193909.80057000,1618315199999,428145740.44678270,280373,97792.81229000,215918872.62491190
2,2021-04-13 08:00:00,2229.16000000,2277.00000000,2218.00000000,2275.70000000,147867.99981000,1618329599999,331401395.76114840,279018,77204.42857000,173173417.09486820
3,2021-04-13 12:00:00,2275.69000000,2318.00000000,2250.00000000,2297.38000000,177205.16334000,1618343999999,405575666.01895730,278132,92215.20798000,211110331.98874630
4,2021-04-13 16:00:00,2297.38000000,2307.80000000,2267.90000000,2299.19000000,79052.87868000,1618358399999,181017089.25334190,207270,38560.09396000,88286791.72226400
5,2021-04-13 20:00:00,2299.19000000,2350.00000000,2281.33000000,2346.97000000,114311.83540000,1618372799999,264038477.70440660,217665,57607.02543000,133125377.85220800
0,2021-04-14 00:00:00,2347.10000000,2400.00000000,2338.00000000,2370.50000000,164758.90469000,1618387199999,391068138.15472690,264394,89100.25242000,211492172.74216800
1,2021-04-14 04:00:00,2370.49000000,2393.51000000,2310.00000000,2390.00000000,159564.28001000,1618401599999,375929525.09635050,243832,77928.44547000,183661497.42012580
2,2021-04-14 08:00:00,2390.00000000,2394.08000000,2293.09000000,2348.71000000,205870.75223000,1618415999999,484299887.48691450,291507,109297.04549000,257203775.82545140
3,2021-04-14 12:00:00,2349.39000000,2385.97000000,2301.89000000,2335.30000000,180789.18022000,1618430399999,424028700.19199850,300723,88838.22910000,208364958.99272670
4,2021-04-14 16:00:00,2335.24000000,2447.29000000,2323.03000000,2432.60000000,147636.65611000,1618444799999,355388701.99301000,235976,72629.50399000,174770496.00420310
5,2021-04-14 20:00:00,2432.59000000,2481.00000000,2400.00000000,2475.75000000,128403.25576000,1618459199999,312880226.36643680,213678,65959.02127000,160840536.65129450
0,2021-04-15 00:00:00,2475.95000000,2479.94000000,2445.10000000,2469.10000000,95926.61995000,1618473599999,236647284.23377850,284649,48661.26217000,120047104.76201070
1,2021-04-15 04:00:00,2468.66000000,2487.38000000,2405.08000000,2428.92000000,114279.29753000,1618487999999,279153442.29989770,254213,57904.05177000,141517821.59328150
2,2021-04-15 08:00:00,2428.79000000,2477.41000000,2423.50000000,2461.49000000,98317.40706000,1618502399999,241411237.14561980,202716,52071.39908000,127866733.44969340
3,2021-04-15 12:00:00,2461.42000000,2491.00000000,2433.44000000,2478.51000000,103697.02098000,1618516799999,255260936.19302190,177154,52992.36163000,130470547.05707030
4,2021-04-15 16:00:00,2478.58000000,2543.47000000,2477.50000000,2514.04000000,141327.36517000,1618531199999,354710337.36236600,330358,78384.30605000,196696014.53097280
5,2021-04-15 20:00:00,2514.04000000,2548.29000000,2475.28000000,2497.57000000,142763.75160000,1618545599999,358298159.86281670,230096,67223.39179000,168712163.83469590
0,2021-04-16 00:00:00,2497.99000000,2498.62000000,2367.10000000,2426.59000000,230084.09690000,1618559999999,557535178.19978120,317223,109600.07704000,265561834.85394060
1,2021-04-16 04:00:00,2426.59000000,2450.00000000,2321.77000000,2382.67000000,203652.56597000,1618574399999,485736065.92719650,289892,97365.24851000,232332851.56563210
2,2021-04-16 08:00:00,2382.69000000,2437.24000000,2300.00000000,2428.92000000,212583.47619000,1618588799999,506530426.79511160,388080,103897.11611000,247574398.85285000
3,2021-04-16 12:00:00,2428.39000000,2440.88000000,2400.73000000,2429.66000000,121457.77287000,1618603199999,294181065.07899100,233248,61242.34468000,148369621.73369690
4,2021-04-16 16:00:00,2429.67000000,2461.94000000,2418.18000000,2422.67000000,88622.08852000,1618617599999,216285697.18347760,220676,46940.62979000,114578103.62542980
5,2021-04-16 20:00:00,2422.38000000,2493.12000000,2422.38000000,2486.79000000,107799.72886000,1618631999999,266444662.01317830,183103,52401.12968000,129533624.86061290
0,2021-04-17 00:00:00,2486.79000000,2495.00000000,2451.16000000,2461.40000000,77991.19622000,1618646399999,192907574.21072260,187216,39326.40203000,97270141.97276450
1,2021-04-17 04:00:00,2461.55000000,2475.65000000,2391.16000000,2408.99000000,100048.18873000,1618660799999,243483201.38163170,202664,47425.04114000,115455850.86954780
2,2021-04-17 08:00:00,2408.99000000,2420.68000000,2330.06000000,2345.00000000,143983.88128000,1618675199999,343576566.99601000,288724,71931.02409000,171716736.54552200
3,2021-04-17 12:00:00,2345.00000000,2384.25000000,2310.00000000,2378.57000000,127939.29428000,1618689599999,301030829.89768840,245987,65585.72676000,154310517.14707060
4,2021-04-17 16:00:00,2378.65000000,2395.54000000,2313.10000000,2317.60000000,66469.96631000,1618703999999,157452310.41300330,134605,30030.82559000,71174933.92547010
5,2021-04-17 20:00:00,2317.65000000,2340.00000000,1946.80000000,2158.90000000,348722.73689000,1618718399999,766460308.90183140,460318,163013.90874000,359059180.19467770
0,2021-04-18 00:00:00,2158.90000000,2229.91000000,2127.44000000,2210.29000000,332745.13036000,1618732799999,724425588.38656290,467298,170474.59569000,371090862.98094680
1,2021-04-18 04:00:00,2210.10000000,2223.00000000,2038.00000000,2052.19000000,333571.91613000,1618747199999,708271196.57414900,415177,163112.76728000,346556632.84448000
2,2021-04-18 08:00:00,2052.19000000,2150.00000000,2046.28000000,2144.30000000,213461.52634000,1618761599999,450385710.84384540,297313,102148.54728000,215455890.90125060
3,2021-04-18 12:00:00,2143.75000000,2194.56000000,2135.00000000,2188.41000000,125433.52402000,1618775999999,271496393.02361370,213572,62474.37340000,135233554.59449920
4,2021-04-18 16:00:00,2188.33000000,2248.98000000,2187.36000000,2235.64000000,121448.85830000,1618790399999,269770124.78045870,259888,60956.20253000,135365864.14889190
5,2021-04-18 20:00:00,2235.65000000,2300.00000000,2198.06000000,2266.21000000,133350.60153000,1618804799999,299696221.06740780,313565,67640.24009000,152109870.48243370
0,2021-04-19 00:00:00,2266.00000000,2275.00000000,2232.43000000,2268.60000000,85297.83907000,1618819199999,192346559.24983750,143608,42911.47163000,96771245.03557970
1,2021-04-19 04:00:00,2268.58000000,2277.84000000,2190.00000000,2246.63000000,130900.60276000,1618833599999,292288252.09557200,248087,65853.38150000,147102042.80006730
2,2021-04-19 08:00:00,2246.63000000,2252.82000000,2080.00000000,2095.32000000,239804.03324000,1618847999999,516975150.58852730,391951,113301.35836000,244343282.90022330
3,2021-04-19 12:00:00,2095.58000000,2188.38000000,2082.27000000,2187.46000000,138844.24181000,1618862399999,296978890.17489970,183744,70218.59530000,150171448.96997480
4,2021-04-19 16:00:00,2187.46000000,2220.00000000,2152.15000000,2161.12000000,92394.94714000,1618876799999,202290854.93125010,130543,45326.49394000,99301048.50121590
5,2021-04-19 20:00:00,2161.12000000,2177.04000000,2065.00000000,2096.73000000,125491.90313000,1618883999999,264850382.21772820,144549,61122.72401000,128992822.80515910
0,2021-04-20 00:00:00,2097.56000000,2147.32000000,2055.00000000,2092.03000000,143763.02836000,1618905599999,301886385.71577510,221179,72005.47791000,151198762.44435320
1,2021-04-20 04:00:00,2092.54000000,2199.89000000,2087.02000000,2194.80000000,166625.65879000,1618919999999,359321727.27076520,249610,83145.03850000,179273930.58923950
2,2021-04-20 08:00:00,2194.80000000,2230.00000000,2140.76000000,2186.65000000,172897.49043000,1618934399999,377945540.07880530,306005,87141.09107000,190568993.91280880
3,2021-04-20 12:00:00,2187.14000000,2326.43000000,2172.48000000,2324.70000000,222650.30780000,1618948799999,503587061.69787380,311173,113175.18758000,256110644.63701510
4,2021-04-20 16:00:00,2324.81000000,2346.62000000,2293.31000000,2330.03000000,160812.42049000,1618963199999,373618568.24498810,246148,83853.97356000,194851768.40279820
5,2021-04-20 20:00:00,2330.26000000,2362.98000000,2279.44000000,2284.00000000,196432.43590000,1618977599999,455642542.87871450,337430,100480.65861000,233149550.32741710
0,2021-04-21 00:00:00,2284.00000000,2331.00000000,2272.94000000,2294.18000000,134447.90874000,1618991999999,309590996.68092970,188213,69014.88215000,158944912.39967310
1,2021-04-21 04:00:00,2294.18000000,2312.50000000,2235.16000000,2264.98000000,169295.35069000,1619006399999,385363326.46450140,339518,82417.38568000,187656928.31288940
2,2021-04-21 08:00:00,2264.98000000,2450.00000000,2258.61000000,2442.80000000,309876.61964000,1619020799999,737304453.72623070,457151,153001.41357000,364087853.71766710
3,2021-04-21 12:00:00,2442.79000000,2469.54000000,2396.54000000,2436.94000000,174276.46930000,1619035199999,423569626.56672600,285688,87040.35338000,211558300.17286920
4,2021-04-21 16:00:00,2436.95000000,2439.88000000,2335.00000000,2357.06000000,193557.07743000,1619049599999,460524937.71904610,297822,95183.59567000,226500964.05890290
5,2021-04-21 20:00:00,2357.06000000,2453.28000000,2313.46000000,2390.48000000,360102.94029000,1619063999999,861002785.85549330,426886,181345.09620000,433703379.85219920
0,2021-04-22 00:00:00,2390.21000000,2496.00000000,2387.34000000,2471.44000000,276063.27495000,1619078399999,677616703.51702710,327714,145681.05219000,357457683.02347730
1,2021-04-22 04:00:00,2471.02000000,2574.00000000,2409.97000000,2544.70000000,407060.74118000,1619092799999,1014779908.62366790,568217,204374.55785000,509292009.58775690
2,2021-04-22 08:00:00,2544.37000000,2612.14000000,2540.05000000,2610.58000000,311450.50791000,1619107199999,802756720.49034310,461926,161468.61469000,416295736.20626730
3,2021-04-22 12:00:00,2610.76000000,2644.47000000,2468.00000000,2535.54000000,421303.60777000,1619121599999,1078473589.27400570,595460,214003.12009000,548252226.69110860
4,2021-04-22 16:00:00,2535.56000000,2535.56000000,2303.44000000,2397.94000000,444772.02536000,1619135999999,1074149198.02088070,730394,217323.02607000,525171097.31622480
5,2021-04-22 20:00:00,2397.94000000,2442.89000000,2116.00000000,2282.74000000,735231.27455000,1619150399999,1679377978.17077710,745330,362542.05418000,828228748.82877190
0,2021-04-23 00:00:00,2282.74000000,2285.64000000,2117.97000000,2132.45000000,558151.24377000,1619164799999,1227731018.23123940,555619,263184.94302000,578994998.27741440
1,2021-04-23 04:00:00,2132.22000000,2316.06000000,2107.00000000,2295.03000000,457982.20896000,1619179199999,1017052393.33014120,511736,229118.20966000,508875807.21552380
2,2021-04-23 08:00:00,2295.04000000,2339.00000000,2193.76000000,2333.84000000,351278.73809000,1619193599999,794626537.94165430,379217,174624.65065000,395171479.15316110
3,2021-04-23 12:00:00,2333.69000000,2368.43000000,2278.91000000,2363.92000000,240142.21346000,1619207999999,558201063.97905310,327497,125717.61300000,292164388.51653300
4,2021-04-23 16:00:00,2363.90000000,2378.03000000,2298.95000000,2367.39000000,189456.76302000,1619222399999,442936460.09269300,270983,89352.42469000,208940588.15276650
5,2021-04-23 20:00:00,2367.39000000,2368.74000000,2227.21000000,2296.81000000,217216.79161000,1619236799999,496645273.30352190,239928,100663.34254000,230231068.81901010
0,2021-04-24 00:00:00,2296.81000000,2328.00000000,2258.34000000,2273.34000000,131316.17183000,1619251199999,301543831.45597330,150129,68040.59166000,156251427.86643900
1,2021-04-24 04:00:00,2273.22000000,2302.70000000,2154.80000000,2179.43000000,215057.75285000,1619265599999,478024924.47747330,298161,105177.08053000,233951099.39678690
2,2021-04-24 08:00:00,2179.26000000,2263.43000000,2160.00000000,2250.60000000,192499.05909000,1619279999999,425704717.97893020,221250,100157.98202000,221586293.09268370
3,2021-04-24 12:00:00,2250.60000000,2288.81000000,2211.87000000,2269.71000000,116207.98513000,1619294399999,261979174.09838520,151651,59253.85813000,133556461.00580210
4,2021-04-24 16:00:00,2269.23000000,2297.38000000,2198.68000000,2213.35000000,125391.18572000,1619308799999,283015031.95749740,214355,61163.93573000,138048842.93872940
5,2021-04-24 20:00:00,2214.08000000,2250.27000000,2181.35000000,2187.18000000,118323.36056000,1619323199999,263075641.12259360,137490,60477.45640000,134471534.98148220
0,2021-04-25 00:00:00,2186.89000000,2193.45000000,2184.02000000,2193.43000000,161.74877000,1619323259271,353775.62148080,412,68.85768000,150694.22168430
1,2021-04-25 04:00:00,2193.33000000,2294.60000000,2192.26000000,2288.00000000,150969.13116000,1619351999999,340288319.42948480,266724,76849.38426000,173303702.63315790
2,2021-04-25 08:00:00,2288.00000000,2356.64000000,2279.90000000,2341.59000000,189379.58595000,1619366399999,439980288.01494930,287639,97629.59982000,226849437.71396130
3,2021-04-25 12:00:00,2341.59000000,2355.32000000,2265.43000000,2268.57000000,146722.57588000,1619380799999,339801361.93834830,212293,71283.67028000,165058144.11150490
4,2021-04-25 16:00:00,2268.51000000,2321.00000000,2168.00000000,2320.49000000,251960.97986000,1619395199999,565479509.33829840,402987,125245.87723000,281320260.37377280
5,2021-04-25 20:00:00,2320.44000000,2473.20000000,2303.64000000,2455.16000000,293334.61050000,1619409599999,708675261.23059580,482158,151157.76394000,365152369.54066770
0,2021-04-26 00:00:00,2454.90000000,2488.58000000,2428.76000000,2450.00000000,172560.61151000,1619423999999,424760648.38962420,234059,86456.42698000,212854310.13750580
1,2021-04-26 04:00:00,2450.00000000,2525.00000000,2414.65000000,2517.30000000,167843.18062000,1619438399999,415042119.79128700,348508,92882.89328000,229756992.63537510
2,2021-04-26 08:00:00,2517.38000000,2521.71000000,2471.10000000,2508.19000000,147713.16255000,1619452799999,368463618.30698130,237913,72805.12572000,181580728.03780670
3,2021-04-26 12:00:00,2508.20000000,2531.51000000,2451.21000000,2490.91000000,144377.23333000,1619467199999,360101964.12952830,231332,71642.37389000,178728838.22599440
4,2021-04-26 16:00:00,2491.22000000,2542.80000000,2430.00000000,2532.60000000,150640.21516000,1619481599999,375286732.81400710,318637,72481.56751000,180559998.10311340
5,2021-04-26 20:00:00,2532.06000000,2548.00000000,2480.29000000,2493.16000000,89725.88316000,1619495999999,225389658.50533790,123353,43869.20677000,110205115.26319930
0,2021-04-27 00:00:00,2493.16000000,2566.81000000,2489.31000000,2545.63000000,108139.07263000,1619510399999,274456628.38199650,158097,57000.91904000,144677249.33050900
1,2021-04-27 04:00:00,2545.66000000,2577.06000000,2531.27000000,2572.70000000,95427.32285000,1619524799999,243365111.19155240,184549,48377.85754000,123389877.50941860
2,2021-04-27 08:00:00,2572.69000000,2670.00000000,2531.41000000,2663.01000000,243947.03796000,1619539199999,633521406.45340070,392827,135730.16889000,352464646.74028390
3,2021-04-27 12:00:00,2663.01000000,2680.00000000,2602.00000000,2622.55000000,143459.31122000,1619553599999,378723024.65971090,187605,71837.66575000,189665673.27721390
4,2021-04-27 16:00:00,2622.85000000,2670.00000000,2608.00000000,2666.13000000,91029.83669000,1619567999999,239683194.42283830,209176,48070.10496000,126607564.40717630
5,2021-04-27 20:00:00,2666.13000000,2716.00000000,2625.97000000,2627.29000000,141707.97571000,1619582399999,379028728.50484280,211659,72608.60078000,194350624.40729060
0,2021-04-28 00:00:00,2627.30000000,2649.99000000,2559.44000000,2612.24000000,186428.79157000,1619596799999,485515887.45067230,216033,86977.88787000,226580907.21553900
1,2021-04-28 04:00:00,2612.25000000,2709.43000000,2577.73000000,2692.04000000,158990.85599000,1619611199999,420252174.29868440,265400,75268.19279000,198922464.85570620
2,2021-04-28 08:00:00,2692.05000000,2734.96000000,2658.04000000,2681.02000000,213267.61500000,1619625599999,575770362.10175420,330250,109468.61383000,295647495.50960020
3,2021-04-28 12:00:00,2681.02000000,2744.00000000,2667.55000000,2737.97000000,127159.43015000,1619639999999,345534260.72886380,281841,67785.61880000,184187984.06337530
4,2021-04-28 16:00:00,2737.49000000,2760.00000000,2665.55000000,2748.24000000,171828.51678000,1619654399999,467445741.11605390,281917,85595.80873000,232952766.70105600
5,2021-04-28 20:00:00,2748.23000000,2756.41000000,2682.07000000,2694.15000000,119751.89611000,1619668799999,325397625.15124670,211566,58360.22645000,158556068.09832070
0,2021-04-29 00:00:00,2694.39000000,2738.00000000,2668.00000000,2730.63000000,127134.23361000,1619683199999,344098733.99491140,192318,61698.66921000,167062055.24344170
1,2021-04-29 04:00:00,2730.63000000,2774.00000000,2705.00000000,2762.22000000,138046.90899000,1619697599999,379906811.89943340,252955,73170.65800000,201408104.66230410
2,2021-04-29 08:00:00,2762.22000000,2798.00000000,2740.15000000,2777.39000000,186874.94601000,1619711999999,518578907.50748440,250087,93080.48126000,258353045.44296000
3,2021-04-29 12:00:00,2777.30000000,2787.37000000,2697.63000000,2725.95000000,181265.91174000,1619726399999,495573849.40858620,308200,85635.65688000,234172634.53814750
4,2021-04-29 16:00:00,2725.96000000,2773.68000000,2681.00000000,2757.04000000,110816.11423000,1619740799999,302577581.29313860,164612,57019.92019000,155693571.04014790
5,2021-04-29 20:00:00,2757.04000000,2769.17000000,2725.93000000,2743.41000000,94341.57485000,1619755199999,258720289.81165030,183410,45474.76230000,124693987.97437520
0,2021-04-30 00:00:00,2743.41000000,2792.00000000,2740.40000000,2774.48000000,120357.73094000,1619769599999,333372828.55909940,177751,63103.40223000,174825329.13317270
1,2021-04-30 04:00:00,2774.48000000,2798.30000000,2730.11000000,2739.02000000,122999.19638000,1619783999999,340838751.83386310,240229,62673.68802000,173724970.49044060
2,2021-04-30 08:00:00,2739.05000000,2767.00000000,2723.09000000,2736.46000000,176078.53032000,1619798399999,483168735.83783940,382314,85039.32517000,233426641.93260640
3,2021-04-30 12:00:00,2736.47000000,2785.00000000,2731.67000000,2783.86000000,107876.33488000,1619812799999,297904164.54920120,167188,55623.56196000,153575384.00025560
4,2021-04-30 16:00:00,2783.87000000,2784.49000000,2738.00000000,2772.42000000,73685.83745000,1619827199999,203292930.50786910,231629,36124.02303000,99668533.20681460
5,2021-04-30 20:00:00,2772.42000000,2848.24000000,2743.41000000,2839.01000000,144371.93205000,1619841599999,404817794.55612590,306550,78144.01054000,219228927.48114440
0,2021-05-01 00:00:00,2838.94000000,2870.00000000,2831.70000000,2858.74000000,92355.00992000,1619855999999,263348594.79005680,149357,48097.00684000,137147791.98137320
1,2021-05-01 04:00:00,2858.77000000,2867.86000000,2805.24000000,2857.60000000,95319.10722000,1619870399999,270864851.36808050,214246,48425.17662000,137631434.06219340
2,2021-05-01 08:00:00,2857.75000000,2880.83000000,2838.86000000,2866.37000000,105701.12018000,1619884799999,302725311.68659440,286713,54855.78597000,157146386.79640610
3,2021-05-01 12:00:00,2866.37000000,2943.69000000,2866.07000000,2925.49000000,152417.31768000,1619899199999,444162878.70192280,270082,83652.33606000,243723296.40107830
4,2021-05-01 16:00:00,2925.49000000,2954.28000000,2908.33000000,2944.77000000,100095.59036000,1619913599999,293913756.96242430,210446,50253.41150000,147596336.09189390
5,2021-05-01 20:00:00,2944.83000000,2954.70000000,2891.86000000,2901.51000000,100185.44238000,1619927999999,293701091.13767310,161166,48033.29960000,140829949.77964940
0,2021-05-02 00:00:00,2901.84000000,2927.07000000,2871.50000000,2892.90000000,105474.11890000,1619942399999,306156511.98492170,237719,52847.68147000,153405733.28226620
1,2021-05-02 04:00:00,2892.90000000,2936.74000000,2852.26000000,2936.25000000,116319.20867000,1619956799999,336764415.09043050,249725,59138.15499000,171241912.97173500
2,2021-05-02 08:00:00,2936.03000000,2940.09000000,2901.78000000,2929.15000000,84499.26075000,1619971199999,246775605.27717830,137301,45193.52691000,131965975.17179650
3,2021-05-02 12:00:00,2929.14000000,2976.87000000,2920.00000000,2963.56000000,85566.02650000,1619985599999,252196117.22929580,181600,46639.39138000,137482450.54588820
4,2021-05-02 16:00:00,2963.57000000,2985.00000000,2928.34000000,2949.56000000,79938.48730000,1619999999999,236717141.52520130,164769,42627.81458000,126289721.83695790
5,2021-05-02 20:00:00,2949.33000000,3059.40000000,2949.32000000,3054.33000000,175033.40840000,1620014399999,527608570.78559390,334196,98083.49112000,295624412.05874660
0,2021-05-03 00:00:00,3054.34000000,3147.00000000,3036.53000000,3146.95000000,168977.78397000,1620028799999,523084605.57041220,341446,91306.43434000,282679319.75400110
1,2021-05-03 04:00:00,3146.95000000,3204.04000000,3125.39000000,3151.95000000,230291.33808000,1620043199999,729127370.13886100,407720,119696.61701000,379064261.51249310
2,2021-05-03 08:00:00,3151.95000000,3194.15000000,3085.06000000,3163.66000000,202792.91782000,1620057599999,636940231.94398190,389678,97873.19299000,307498644.34359190
3,2021-05-03 12:00:00,3163.65000000,3338.00000000,3150.89000000,3301.27000000,303932.96998000,1620071999999,994203049.90368270,547476,157238.56665000,514358953.28035060
4,2021-05-03 16:00:00,3301.64000000,3454.00000000,3245.56000000,3431.04000000,248059.64455000,1620086399999,832822652.07261960,482230,125204.31340000,420492127.50411000
5,2021-05-03 20:00:00,3431.04000000,3450.00000000,3180.61000000,3232.25000000,369216.38049000,1620100799999,1219643764.47749910,667753,177837.14828000,587275383.34046800
0,2021-05-04 00:00:00,3232.40000000,3403.99000000,3219.10000000,3313.63000000,182970.94680000,1620115199999,611726318.88358540,455091,96298.21159000,322002698.91657830
1,2021-05-04 04:00:00,3314.00000000,3487.00000000,3276.70000000,3480.01000000,247097.93596000,1620129599999,835622662.55114520,564784,132589.78314000,448746674.37680460
2,2021-05-04 08:00:00,3480.01000000,3527.00000000,3213.35000000,3228.49000000,503040.13484000,1620143999999,1704720289.09634110,904601,245119.44928000,830510227.44178120
3,2021-05-04 12:00:00,3228.36000000,3412.91000000,3160.00000000,3412.90000000,341088.09144000,1620158399999,1122799479.64235740,598384,170420.47479000,561341728.25432170
4,2021-05-04 16:00:00,3412.91000000,3429.31000000,3216.47000000,3239.01000000,182625.89605000,1620172799999,608590006.05853360,443623,91228.45057000,304149387.32142400
5,2021-05-04 20:00:00,3239.01000000,3385.00000000,3200.23000000,3296.34000000,202733.03650000,1620187199999,671857869.20647620,434461,104684.69862000,346878244.54221790
0,2021-05-05 00:00:00,3296.78000000,3357.53000000,3223.00000000,3339.51000000,164709.48667000,1620201599999,540314043.42945070,308438,81331.88370000,266831216.95654170
1,2021-05-05 04:00:00,3339.51000000,3407.63000000,3316.56000000,3352.65000000,190982.44966000,1620215999999,641640083.29868960,369909,94914.36244000,318991024.83282550
2,2021-05-05 08:00:00,3352.64000000,3388.58000000,3281.63000000,3305.90000000,210129.04890000,1620230399999,702502079.35830910,355311,98016.38000000,327702183.64745550
3,2021-05-05 12:00:00,3305.79000000,3483.00000000,3280.62000000,3480.84000000,212136.30329000,1620244799999,722382776.17556200,409298,108430.81304000,369343256.73935190
4,2021-05-05 16:00:00,3480.50000000,3549.34000000,3412.25000000,3524.26000000,194126.41086000,1620259199999,677297925.43267020,347024,93781.10363000,327370496.82665830
5,2021-05-05 20:00:00,3524.33000000,3539.20000000,3440.17000000,3469.18000000,129163.66735000,1620273599999,449200317.21760320,267244,63707.86121000,221594636.35959400
0,2021-05-06 00:00:00,3469.17000000,3502.00000000,3376.47000000,3439.20000000,128499.40587000,1620287999999,442033952.63691560,210246,63741.01577000,219294046.34843130
1,2021-05-06 04:00:00,3439.14000000,3525.21000000,3419.21000000,3523.15000000,115499.35971000,1620302399999,401135649.88352450,228977,57931.82460000,201255753.51925760
2,2021-05-06 08:00:00,3523.28000000,3577.76000000,3460.00000000,3551.25000000,173867.81878000,1620316799999,610823216.44508090,295602,87266.70632000,306727706.94306980
3,2021-05-06 12:00:00,3551.26000000,3605.40000000,3400.20000000,3482.07000000,256008.90013000,1620331199999,899538138.80390270,457988,125644.87549000,441625233.22577200
4,2021-05-06 16:00:00,3482.06000000,3541.15000000,3434.55000000,3489.73000000,117553.42522000,1620345599999,410696119.79023850,243052,59055.98000000,206295562.35824900
5,2021-05-06 20:00:00,3489.74000000,3536.18000000,3398.29000000,3424.01000000,167560.24788000,1620359999999,579724669.17266550,287989,80234.91961000,277646753.42634950
